Tab,Q,SQ,SSQ,SSSQ,Question,Class,Unit,Repetitive,Tab_Name,Question_Text,SPSS_header,Short_Question,Likert_Affect_Direction,Answer_Labels,Answer_Numbers,MAR_Cross_Reference
J5,5,10,5,,J5.5.10.5,Yes/No,,TRUE,Information about all water sources that households routinely use ,"Water Sources: Ever tested?: yes, other - 5",J5_10V5e,"Water Sources: Ever tested?: yes, other - 5",,,,
J5,5,11,,,J5.5.11,Quantitative,meters,TRUE,Information about all water sources that households routinely use ,Water Sources: Well or Pond Depth (meters) - 5,J5_11e,Water Sources: Well or Pond Depth (meters) - 5,,,,
K1,1,1,1,,K1.1.1.1,Integer,Year,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Start years of the plans to migrate - Current,K1_1Aa,Planned Internal Mig: Start years of the plans to migrate - Current,,,,
K1,1,1,2,,K1.1.1.2,Integer,Year,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: End years of the plans to migrate - Current,K1_1Ba,Planned Internal Mig: End years of the plans to migrate - Current,,,,
K1,2,1,,,K1.2.1,Text,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Place within Bangladesh aimed for - Current,K1_2a,Planned Internal Mig: Place within Bangladesh aimed for - Current,,,,
K1,3,1,1,,K1.3.1.1,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why did you want to leave: work/earn money - Current,K1_3V1a,Planned Internal Mig: Why did you want to leave: work/earn money - Current,,,,
K1,3,1,2,,K1.3.1.2,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why did you want to leave: fear of wild animals - Current,K1_3V2a,Planned Internal Mig: Why did you want to leave: fear of wild animals - Current,,,,
K1,3,1,3,,K1.3.1.3,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why did you want to leave: fear of violence- Current,K1_3V3a,Planned Internal Mig: Why did you want to leave: fear of violence- Current,,,,
K1,3,1,4,,K1.3.1.4,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why did you want to leave: river erosion - Current,K1_3V4a,Planned Internal Mig: Why did you want to leave: river erosion - Current,,,,
K1,3,1,5,,K1.3.1.5,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why did you want to leave: cyclone - Current,K1_3V5a,Planned Internal Mig: Why did you want to leave: cyclone - Current,,,,
K1,3,1,6,,K1.3.1.6,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why did you want to leave: flooding - Current,K1_3V6a,Planned Internal Mig: Why did you want to leave: flooding - Current,,,,
K1,3,1,7,,K1.3.1.7,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why did you want to leave: other - Current,K1_3V7a,Planned Internal Mig: Why did you want to leave: other - Current,,,,
K1,4,1,1,,K1.4.1.1,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why did you prefer: friends/relatives - Current,K1_4V1a,Planned Internal Mig: Why did you prefer: friends/relatives - Current,,,,
K1,4,1,2,,K1.4.1.2,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why did you prefer: availability of work - Current,K1_4V2a,Planned Internal Mig: Why did you prefer: availability of work - Current,,,,
K1,4,1,3,,K1.4.1.3,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why did you prefer: better fishing - Current,K1_4V3a,Planned Internal Mig: Why did you prefer: better fishing - Current,,,,
K1,4,1,4,,K1.4.1.4,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why did you prefer: contractor/middleman - Current,K1_4V4a,Planned Internal Mig: Why did you prefer: contractor/middleman - Current,,,,
K1,4,1,5,,K1.4.1.5,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why did you prefer: other - Current,K1_4V5a,Planned Internal Mig: Why did you prefer: other - Current,,,,
K1,5,1,1,,K1.5.1.1,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: What steps undertaken: saved money - Current,K1_5V1a,Planned Internal Mig: What steps undertaken: saved money - Current,,,,
K1,5,1,2,,K1.5.1.2,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: What steps undertaken: talked to family/friends - Current,K1_5V2a,Planned Internal Mig: What steps undertaken: talked to family/friends - Current,,,,
K1,5,1,3,,K1.5.1.3,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: What steps undertaken: applied for a job - Current,K1_5V3a,Planned Internal Mig: What steps undertaken: applied for a job - Current,,,,
K1,5,1,4,,K1.5.1.4,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: What steps undertaken: obtained a job - Current,K1_5V4a,Planned Internal Mig: What steps undertaken: obtained a job - Current,,,,
K1,5,1,5,,K1.5.1.5,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: What steps undertaken: arranged for a place - Current,K1_5V5a,Planned Internal Mig: What steps undertaken: arranged for a place - Current,,,,
K1,5,1,6,,K1.5.1.6,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: What steps undertaken: other - Current,K1_5V6a,Planned Internal Mig: What steps undertaken: other - Current,,,,
K1,5,1,7,,K1.5.1.7,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why not successful: inability of paying loans - Current,K1_6V1a,Planned Internal Mig: Why not successful: inability of paying loans - Current,,,,
K1,5,1,8,,K1.5.1.8,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why not successful: forbidding of mother - Current,K1_6V2a,Planned Internal Mig: Why not successful: forbidding of mother - Current,,,,
K1,6,1,1,,K1.6.1.1,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why not successful: no relatives/known people - Current,K1_6V3a,Planned Internal Mig: Why not successful: no relatives/known people - Current,,,,
K1,6,1,2,,K1.6.1.2,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why not successful: sickness - Current,K1_6V4a,Planned Internal Mig: Why not successful: sickness - Current,,,,
K1,6,1,3,,K1.6.1.3,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why not successful: want of money - Current,K1_6V5a,Planned Internal Mig: Why not successful: want of money - Current,,,,
K1,6,1,4,,K1.6.1.4,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why not successful: other - Current,K1_6V6a,Planned Internal Mig: Why not successful: other - Current,,,,
K1,6,1,5,,K1.6.1.5,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Start years of the plans to migrate - First,K1_1Ab,Planned Internal Mig: Start years of the plans to migrate - First,,,,
K1,6,1,6,,K1.6.1.6,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: End years of the plans to migrate - First,K1_1Bb,Planned Internal Mig: End years of the plans to migrate - First,,,,
K1,1,2,1,,K1.1.2.1,Integer,Year,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Place within Bangladesh aimed for - First,K1_2b,Planned Internal Mig: Place within Bangladesh aimed for - First,,,,
K1,1,2,2,,K1.1.2.2,Integer,Year,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why did you want to leave: work/earn money - First,K1_3V1b,Planned Internal Mig: Why did you want to leave: work/earn money - First,,,,
K1,2,2,,,K1.2.2,Text,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why did you want to leave: fear of wild animals - First,K1_3V2b,Planned Internal Mig: Why did you want to leave: fear of wild animals - First,,,,
K1,3,2,1,,K1.3.2.1,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why did you want to leave: fear of violence - First,K1_3V3b,Planned Internal Mig: Why did you want to leave: fear of violence - First,,,,
K1,3,2,2,,K1.3.2.2,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why did you want to leave: river erosion - First,K1_3V4b,Planned Internal Mig: Why did you want to leave: river erosion - First,,,,
K1,3,2,3,,K1.3.2.3,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why did you want to leave: cyclone - First,K1_3V5b,Planned Internal Mig: Why did you want to leave: cyclone - First,,,,
K1,3,2,4,,K1.3.2.4,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why did you want to leave: flooding - First,K1_3V6b,Planned Internal Mig: Why did you want to leave: flooding - First,,,,
K1,3,2,5,,K1.3.2.5,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why did you want to leave: other - First,K1_3V7b,Planned Internal Mig: Why did you want to leave: other - First,,,,
K1,3,2,6,,K1.3.2.6,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why did you prefer: friends/relatives - First,K1_4V1b,Planned Internal Mig: Why did you prefer: friends/relatives - First,,,,
K1,3,2,7,,K1.3.2.7,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why did you prefer: availability of work - First,K1_4V2b,Planned Internal Mig: Why did you prefer: availability of work - First,,,,
K1,4,2,1,,K1.4.2.1,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why did you prefer: better fishing - First,K1_4V3b,Planned Internal Mig: Why did you prefer: better fishing - First,,,,
K1,4,2,2,,K1.4.2.2,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why did you prefer: contractor/middleman - First,K1_4V4b,Planned Internal Mig: Why did you prefer: contractor/middleman - First,,,,
K1,4,2,3,,K1.4.2.3,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why did you prefer: other - First,K1_4V5b,Planned Internal Mig: Why did you prefer: other - First,,,,
K1,4,2,4,,K1.4.2.4,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: What steps undertaken: saved money - First,K1_5V1b,Planned Internal Mig: What steps undertaken: saved money - First,,,,
K1,4,2,5,,K1.4.2.5,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: What steps undertaken: talked to family/friends - First,K1_5V2b,Planned Internal Mig: What steps undertaken: talked to family/friends - First,,,,
K1,5,2,1,,K1.5.2.1,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: What steps undertaken: applied for a job - First,K1_5V3b,Planned Internal Mig: What steps undertaken: applied for a job - First,,,,
K1,5,2,2,,K1.5.2.2,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: What steps undertaken: obtained a job - First,K1_5V4b,Planned Internal Mig: What steps undertaken: obtained a job - First,,,,
K1,5,2,3,,K1.5.2.3,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: What steps undertaken: arranged for a place - First,K1_5V5b,Planned Internal Mig: What steps undertaken: arranged for a place - First,,,,
K1,5,2,4,,K1.5.2.4,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: What steps undertaken: other - First,K1_5V6b,Planned Internal Mig: What steps undertaken: other - First,,,,
K1,5,2,5,,K1.5.2.5,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why not successful: inability of paying loans - First,K1_6V1b,Planned Internal Mig: Why not successful: inability of paying loans - First,,,,
K1,5,2,6,,K1.5.2.6,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why not successful: forbidding of mother - First,K1_6V2b,Planned Internal Mig: Why not successful: forbidding of mother - First,,,,
K1,5,2,7,,K1.5.2.7,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why not successful: no relatives/known people - First,K1_6V3b,Planned Internal Mig: Why not successful: no relatives/known people - First,,,,
K1,5,2,8,,K1.5.2.8,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why not successful: sickness - First,K1_6V4b,Planned Internal Mig: Why not successful: sickness - First,,,,
K1,6,2,1,,K1.6.2.1,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why not successful: want of money - First,K1_6V5b,Planned Internal Mig: Why not successful: want of money - First,,,,
K1,6,2,2,,K1.6.2.2,Yes/No,,TRUE,Household head's planned but not executed migration within Bangladesh,Planned Internal Mig: Why not successful: other - First,K1_6V6b,Planned Internal Mig: Why not successful: other - First,,,,
K2,1,1,1,,K2.1.1.1,Integer,Year,TRUE,Household head's planned but not executed migration attempts outside Bangladesh,Planned Intl Mig: Start years of the plans to migrate - Current,K2_1Aa,Planned Intl Mig: Start years of the plans to migrate - Current,,,,
K2,1,1,2,,K2.1.1.2,Integer,Year,TRUE,Household head's planned but not executed migration attempts outside Bangladesh,Planned Intl Mig: End years of the plans to migrate - Current,K2_1Ba,Planned Intl Mig: End years of the plans to migrate - Current,,,,
K2,2,1,,,K2.2.1,Text,,TRUE,Household head's planned but not executed migration attempts outside Bangladesh,Planned Intl Mig: Country aimed for - Current,K2_2a,Planned Intl Mig: Country aimed for - Current,,,,
K2,3,1,1,,K2.3.1.1,Yes/No,,TRUE,Household head's planned but not executed migration attempts outside Bangladesh,Planned Intl Mig: Why did you want to leave: work/earn money - Current,K2_3V1a,Planned Intl Mig: Why did you want to leave: work/earn money - Current,,,,
K2,3,1,2,,K2.3.1.2,Yes/No,,TRUE,Household head's planned but not executed migration attempts outside Bangladesh,Planned Intl Mig: Why did you want to leave: fear of wild animals - Current,K2_3V2a,Planned Intl Mig: Why did you want to leave: fear of wild animals - Current,,,,
K2,3,1,3,,K2.3.1.3,Yes/No,,TRUE,Household head's planned but not executed migration attempts outside Bangladesh,Planned Intl Mig: Why did you want to leave: fear of violence - Current,K2_3V3a,Planned Intl Mig: Why did you want to leave: fear of violence - Current,,,,
K2,3,1,4,,K2.3.1.4,Yes/No,,TRUE,Household head's planned but not executed migration attempts outside Bangladesh,Planned Intl Mig: Why did you want to leave: river erosion - Current,K2_3V4a,Planned Intl Mig: Why did you want to leave: river erosion - Current,,,,
