hhid,Q3SL.x,Q3_1.x,Q3_2.x,Q3_3.x,Q3_4.x,Q3_5.x,Q3_6.x,Q3_7.x,Q3_8.x,Q3_9.x,Q3_10.x,Q3_11.x,Q3_12.x,Q3_13.x,Q3_14.x,Q3_15.x,Q3_16.x,Q3_17.x,Q3_18.x,Q3_19.x,Q4_1.x,Q4_2.x,Q4_3.x,Q5_1.x,Q5_2.x,Q5_3.x,Q5_4.x,Q5_5.x,Q5_6.x,Q5_7.x,Q5_8.x,Q3SL.y,Q3_1.y,Q3_2.y,Q3_3.y,Q3_4.y,Q3_5.y,Q3_6.y,Q3_7.y,Q3_8.y,Q3_9.y,Q3_10.y,Q3_11.y,Q3_12.y,Q3_13.y,Q3_14.y,Q3_15.y,Q3_16.y,Q3_17.y,Q3_18.y,Q3_19.y,Q4_1.y,Q4_2.y,Q4_3.y,Q5_1.y,Q5_2.y,Q5_3.y,Q5_4.y,Q5_5.y,Q5_6.y,Q5_7.y,Q5_8.y,A06,A01,A03,A04,A05,A07,A08,A09,A10,A11,A12,A13,A14,n,D1_4,D2_4,I1A,I1B,J4_1,J5_1,J5_3,J5_9,N1LN,N1_1V1,N1_1V2,N1_1V3,N1_1V4,N1_1V5,N1_1V6,N1_1V7,N1_2,N1_3,N1_4,N1_5,N1_6U,N1_6TAKA,N1_7,N1_8,N1_9,N1_10,N1_11,O1LN,O1_1,O1_2V1,O1_2V2,O1_3V3,O1_2V5,O1_3,O1_4,O1_5V1,O1_5V2,O1_5V3,O1_5V4,O1_5V5,O1_5V6,O1_6,O1_6V1,O1_6V2,O1_6V3,O1_6V4,O1_6V5,O1_7,O1_7V1,O1_7V2,O1_7V3,O1_7V4,O1_7V5,O1_8,O1_8AV1,O1_8AV2,O1_8AV3,O1_8AV4,O1_8BV1,O1_8BV2,O1_8BV3,O1_8BV4,P1_2.x,P1_3.x,P1_4.x,P1_2.y,P1_3.y,P1_4.y,P1_2,P1_3,P1_4,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q2_1SL.x,Q2_3.x,Q2_5.x,Q2_9.x,Q2_1SL.y,Q2_3.y,Q2_5.y,Q2_9.y,Q2ASL.x,Q2A_8.x,Q2A_12.x,Q2ASL.y,Q2A_8.y,Q2A_12.y,R2_1,SSL.x,S_1.x,S_2.x,S1_1.x,S1_2.x,S1_3.x,S1_4.x,S1_5.x,S1_6.x,S1_7.x,S1_8.x,SSL.y,S_1.y,S_2.y,S1_1.y,S1_2.y,S1_3.y,S1_4.y,S1_5.y,S1_6.y,S1_7.y,S1_8.y,sum_head,sum_spouse
7_617_2921,1,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Almost every month,Some months but not every month,Never,Respondent,Respondent,Does not own,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Head,1,Female,Bengali,Islam,Yes,1995,9998,82,Never Married,Yes,Class VI-IX (Incomplete SE),"Non agricultural worker(factory worker, blue collar service)",1,1,0,Other,Open pit latrine,Yes,Municipal,0,No,1,On my own,Through relative,NA,NA,NA,NA,NA,No,No,NA,NA,monthly,6400,48,12,Cash only,Muslim,Muslim,1,No,NA,NA,NA,NA,Yes,No,My savings,Relative/Friend/Neighbor,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,2,1,Yes,No,Healthy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,1,Some what,Some what,Some what,Not at all,Not at all,Some what,Very much,Very much,Not at all,Not at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
7_617_2925,1,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,Never,Some months but not every month,Some months but not every month,Respondent,Someone else,Does not own,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Head,1,Male,Bengali,Islam,Yes,1995,9998,82,Never Married,Yes,SSC (Complete SE),"Non agricultural worker(factory worker, blue collar service)",1,1,0,Septic tank,9,No,Tube well or borehole,0,No,1,NA,NA,NA,Through someone from home village,NA,NA,NA,No,No,NA,NA,monthly,9000,84,12,Cash only,Muslim,Muslim,1,No,NA,NA,NA,NA,No,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,2,1,No,No,Fairly Healthy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,1,Some what,Some what,Some what,Some what,Some what,Some what,Very much,Very much,Very much,Very much,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
7_617_2928,1,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Never,Only one or two months,Only one or two months,Respondent and Husband/wife Jointly,Respondent and Husband/wife Jointly,Does not own,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spouse,2,Female,Bengali,Islam,Yes,1969,9998,82,Currently Married,Yes,HSC (complete HSE),Homemaker,3,1,0,Dug-out pit latrne,Dug-out pit latrne,No,Tube well or borehole,0,No,1,NA,NA,NA,NA,NA,Job fair,NA,No,No,NA,NA,monthly,6000,42,12,Cash only,Muslim,Muslim,1,Yes,NA,Private,NA,NA,Yes,Yes,My savings,Relative/Friend/Neighbor,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,2,1,Yes,Yes,Unhealthy/Sick,2,Yes,No,Fairly Healthy,1,No,Healthy,NA,NA,NA,No,1,Very much,Very much,Some what,Some what,Some what,Not at all,Some what,Some what,Very much,Very much,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA
7_617_2928,1,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Never,Only one or two months,Only one or two months,Respondent and Husband/wife Jointly,Respondent and Husband/wife Jointly,Does not own,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Head,1,Male,Bengali,Islam,Yes,1954,9998,82,Currently Married,Yes,University level,Retired,3,1,0,Dug-out pit latrne,Dug-out pit latrne,No,Tube well or borehole,0,No,1,NA,NA,NA,NA,NA,Job fair,NA,No,No,NA,NA,monthly,6000,42,12,Cash only,Muslim,Muslim,1,Yes,NA,Private,NA,NA,Yes,Yes,My savings,Relative/Friend/Neighbor,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,2,1,Yes,Yes,Unhealthy/Sick,2,Yes,No,Fairly Healthy,1,No,Healthy,NA,NA,NA,No,1,Very much,Very much,Some what,Some what,Some what,Not at all,Some what,Some what,Very much,Very much,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA
7_617_2929,1,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Only one or two months,Only one or two months,Only one or two months,Respondent and Husband/wife Jointly,Respondent and Husband/wife Jointly,Does not own,No,No,No,No,No,2,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Only one or two months,Only one or two months,Only one or two months,Respondent and Husband/wife Jointly,Respondent and Husband/wife Jointly,Does not own,No,No,No,No,No,Spouse,2,Female,Bengali,Islam,Yes,1975,9998,82,Currently Married,Yes,HSC (complete HSE),Doctor/lawyer/dentist/accountant/teacher/nurse/FWV/mid & high level services,4,5,0,Septic tank,Septic tank,No,Municipal,0,No,1,On my own,NA,NA,NA,NA,NA,NA,No,No,NA,NA,monthly,16000,48,12,Cash only,Muslim,Muslim,1,No,NA,NA,NA,NA,Yes,No,My savings,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,1,Yes,No,Unhealthy/Sick,2,Yes,No,Unhealthy/Sick,1,No,Fairly Healthy,NA,NA,NA,No,1,Very much,Some what,Some what,Some what,Some what,9,9,Some what,Some what,Some what,2,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Some what,4,6
7_617_2929,1,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Only one or two months,Only one or two months,Only one or two months,Respondent and Husband/wife Jointly,Respondent and Husband/wife Jointly,Does not own,No,No,No,No,No,2,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Only one or two months,Only one or two months,Only one or two months,Respondent and Husband/wife Jointly,Respondent and Husband/wife Jointly,Does not own,No,No,No,No,No,Head,1,Male,Bengali,Islam,Yes,1965,9998,82,Currently Married,Yes,University level,Doctor/lawyer/dentist/accountant/teacher/nurse/FWV/mid & high level services,4,6,0,Septic tank,Septic tank,No,Municipal,0,No,1,On my own,NA,NA,NA,NA,NA,NA,No,No,NA,NA,monthly,16000,48,12,Cash only,Muslim,Muslim,1,No,NA,NA,NA,NA,Yes,No,My savings,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,1,Yes,No,Unhealthy/Sick,2,Yes,No,Unhealthy/Sick,1,No,Fairly Healthy,NA,NA,NA,No,1,Very much,Some what,Some what,Some what,Some what,9,9,Some what,Some what,Some what,2,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Some what,4,6
7_617_2929,1,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Only one or two months,Only one or two months,Only one or two months,Respondent and Husband/wife Jointly,Respondent and Husband/wife Jointly,Does not own,No,No,No,No,No,2,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Only one or two months,Only one or two months,Only one or two months,Respondent and Husband/wife Jointly,Respondent and Husband/wife Jointly,Does not own,No,No,No,No,No,Spouse,2,Female,Bengali,Islam,Yes,1975,9998,82,Currently Married,Yes,HSC (complete HSE),Doctor/lawyer/dentist/accountant/teacher/nurse/FWV/mid & high level services,4,5,0,Septic tank,Septic tank,No,Municipal,0,No,1,On my own,NA,NA,NA,NA,NA,NA,No,No,NA,NA,monthly,16000,48,12,Cash only,Muslim,Muslim,1,No,NA,NA,NA,NA,Yes,No,My savings,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,1,Yes,No,Unhealthy/Sick,2,Yes,No,Unhealthy/Sick,1,No,Fairly Healthy,NA,NA,NA,No,1,Very much,Some what,Some what,Some what,Some what,9,9,Some what,Some what,Some what,2,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Some what,4,6
7_617_2929,1,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Only one or two months,Only one or two months,Only one or two months,Respondent and Husband/wife Jointly,Respondent and Husband/wife Jointly,Does not own,No,No,No,No,No,2,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Only one or two months,Only one or two months,Only one or two months,Respondent and Husband/wife Jointly,Respondent and Husband/wife Jointly,Does not own,No,No,No,No,No,Spouse,2,Female,Bengali,Islam,Yes,1975,9998,82,Currently Married,Yes,HSC (complete HSE),Doctor/lawyer/dentist/accountant/teacher/nurse/FWV/mid & high level services,4,5,0,Septic tank,Septic tank,No,Municipal,0,No,1,On my own,NA,NA,NA,NA,NA,NA,No,No,NA,NA,monthly,16000,48,12,Cash only,Muslim,Muslim,1,No,NA,NA,NA,NA,Yes,No,My savings,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,1,Yes,No,Unhealthy/Sick,2,Yes,No,Unhealthy/Sick,1,No,Fairly Healthy,NA,NA,NA,No,1,Very much,Some what,Some what,Some what,Some what,9,9,Some what,Some what,Some what,2,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Some what,4,6
7_617_2929,1,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Only one or two months,Only one or two months,Only one or two months,Respondent and Husband/wife Jointly,Respondent and Husband/wife Jointly,Does not own,No,No,No,No,No,2,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Only one or two months,Only one or two months,Only one or two months,Respondent and Husband/wife Jointly,Respondent and Husband/wife Jointly,Does not own,No,No,No,No,No,Head,1,Male,Bengali,Islam,Yes,1965,9998,82,Currently Married,Yes,University level,Doctor/lawyer/dentist/accountant/teacher/nurse/FWV/mid & high level services,4,6,0,Septic tank,Septic tank,No,Municipal,0,No,1,On my own,NA,NA,NA,NA,NA,NA,No,No,NA,NA,monthly,16000,48,12,Cash only,Muslim,Muslim,1,No,NA,NA,NA,NA,Yes,No,My savings,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,1,Yes,No,Unhealthy/Sick,2,Yes,No,Unhealthy/Sick,1,No,Fairly Healthy,NA,NA,NA,No,1,Very much,Some what,Some what,Some what,Some what,9,9,Some what,Some what,Some what,2,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Some what,4,6
7_617_2929,1,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Only one or two months,Only one or two months,Only one or two months,Respondent and Husband/wife Jointly,Respondent and Husband/wife Jointly,Does not own,No,No,No,No,No,2,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Only one or two months,Only one or two months,Only one or two months,Respondent and Husband/wife Jointly,Respondent and Husband/wife Jointly,Does not own,No,No,No,No,No,Head,1,Male,Bengali,Islam,Yes,1965,9998,82,Currently Married,Yes,University level,Doctor/lawyer/dentist/accountant/teacher/nurse/FWV/mid & high level services,4,6,0,Septic tank,Septic tank,No,Municipal,0,No,1,On my own,NA,NA,NA,NA,NA,NA,No,No,NA,NA,monthly,16000,48,12,Cash only,Muslim,Muslim,1,No,NA,NA,NA,NA,Yes,No,My savings,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,1,Yes,No,Unhealthy/Sick,2,Yes,No,Unhealthy/Sick,1,No,Fairly Healthy,NA,NA,NA,No,1,Very much,Some what,Some what,Some what,Some what,9,9,Some what,Some what,Some what,2,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Some what,4,6
7_617_2930,1,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Never,Some months but not every month,Some months but not every month,Respondent,Respondent,Does not own,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Head,1,Male,Bengali,Islam,Yes,1989,9998,82,Never Married,Yes,University level,Doctor/lawyer/dentist/accountant/teacher/nurse/FWV/mid & high level services,1,1,0,Septic tank,9,Yes,Municipal,0,Yes,1,On my own,NA,NA,NA,NA,NA,NA,No,No,NA,NA,monthly,15000,84,12,Cash only,Muslim,Muslim,1,No,NA,NA,NA,NA,Yes,No,My savings,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,2,1,No,No,Healthy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,1,Very much,Very much,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Some what,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
7_617_2932,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Only one or two months,Some months but not every month,Some months but not every month,Respondent and Husband/wife Jointly,Respondent and Husband/wife Jointly,Does not own,No,No,No,No,No,2,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Only one or two months,Some months but not every month,Some months but not every month,Respondent and Husband/wife Jointly,Respondent and Husband/wife Jointly,Does not own,No,No,No,No,No,Head,1,Male,Bengali,Hinduism,Yes,1981,9998,82,Currently Married,No,Class I-IV (Incomplete PE),"Non agricultural worker(factory worker, blue collar service)",3,1,0,Dug-out pit latrne,Dug-out pit latrne,No,Tube well or borehole,0,No,1,On my own,NA,NA,NA,NA,NA,NA,No,No,NA,NA,daily,200,63,12,Cash only,Muslim,9,1,Yes,NA,Private,NA,NA,Yes,No,My savings,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,3,2,1,Yes,Yes,Healthy,2,Yes,Yes,Healthy,NA,NA,NA,NA,NA,NA,Yes,1,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Not at all,Not at all,2,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Not at all,Not at all,15,2
7_617_2932,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Only one or two months,Some months but not every month,Some months but not every month,Respondent and Husband/wife Jointly,Respondent and Husband/wife Jointly,Does not own,No,No,No,No,No,2,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Only one or two months,Some months but not every month,Some months but not every month,Respondent and Husband/wife Jointly,Respondent and Husband/wife Jointly,Does not own,No,No,No,No,No,Spouse,2,Female,Bengali,Hinduism,Yes,1983,9998,25,Currently Married,No,SSC (Complete SE),Homemaker,3,2,0,Dug-out pit latrne,Dug-out pit latrne,No,Tube well or borehole,0,No,1,On my own,NA,NA,NA,NA,NA,NA,No,No,NA,NA,daily,200,63,12,Cash only,Muslim,9,1,Yes,NA,Private,NA,NA,Yes,No,My savings,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,3,2,1,Yes,Yes,Healthy,2,Yes,Yes,Healthy,NA,NA,NA,NA,NA,NA,Yes,1,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Not at all,Not at all,2,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Not at all,Not at all,15,2
7_617_2932,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Only one or two months,Some months but not every month,Some months but not every month,Respondent and Husband/wife Jointly,Respondent and Husband/wife Jointly,Does not own,No,No,No,No,No,2,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Only one or two months,Some months but not every month,Some months but not every month,Respondent and Husband/wife Jointly,Respondent and Husband/wife Jointly,Does not own,No,No,No,No,No,Spouse,2,Female,Bengali,Hinduism,Yes,1983,9998,25,Currently Married,No,SSC (Complete SE),Homemaker,3,2,0,Dug-out pit latrne,Dug-out pit latrne,No,Tube well or borehole,0,No,1,On my own,NA,NA,NA,NA,NA,NA,No,No,NA,NA,daily,200,63,12,Cash only,Muslim,9,1,Yes,NA,Private,NA,NA,Yes,No,My savings,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,3,2,1,Yes,Yes,Healthy,2,Yes,Yes,Healthy,NA,NA,NA,NA,NA,NA,Yes,1,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Not at all,Not at all,2,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Not at all,Not at all,15,2
7_617_2934,1,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Only one or two months,Only one or two months,Only one or two months,Respondent,Respondent,Does not own,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Head,1,Female,Bengali,Hinduism,Yes,1972,9998,82,Widowed/widower,No,Class I-IV (Incomplete PE),"Non agricultural worker(factory worker, blue collar service)",3,2,0,Dug-out pit latrne,Dug-out pit latrne,No,Municipal,0,No,1,On my own,NA,NA,NA,NA,NA,NA,No,No,NA,NA,daily,230,60,12,Cash only,Muslim,9,2,No,NA,NA,NA,NA,Yes,No,My savings,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,Yes,NA,Various Health Services,NA,NA,NA,Government Health Service,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,3,2,1,Yes,Yes,Fairly Healthy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,1,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Some what,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA
7_617_2934,1,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Only one or two months,Only one or two months,Only one or two months,Respondent,Respondent,Does not own,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Head,1,Female,Bengali,Hinduism,Yes,1972,9998,82,Widowed/widower,No,Class I-IV (Incomplete PE),"Non agricultural worker(factory worker, blue collar service)",3,2,0,Dug-out pit latrne,Dug-out pit latrne,No,Municipal,0,No,1,On my own,NA,NA,NA,NA,NA,NA,No,No,NA,NA,daily,230,60,12,Cash only,Muslim,9,2,No,NA,NA,NA,NA,Yes,No,My savings,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,Yes,NA,Various Health Services,NA,NA,NA,Government Health Service,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,3,2,1,Yes,Yes,Fairly Healthy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,1,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Some what,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA
7_617_2936,1,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Some months but not every month,Only one or two months,Some months but not every month,Respondent,Respondent,Does not own,No,No,No,No,No,2,No,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,Almost every month,Some months but not every month,Never,Husband /wife,Husband /wife,Does not own,No,No,No,No,No,Head,1,Male,Bengali,Islam,Yes,1985,9998,82,Currently Married,Yes,SSC (Complete SE),"Non agricultural worker(factory worker, blue collar service)",2,1,0,Septic tank,Septic tank,No,Tube well or borehole,1,No,1,On my own,NA,NA,NA,NA,NA,NA,No,No,NA,NA,monthly,17000,72,12,Cash only,Christian,Muslim,1,No,NA,NA,NA,NA,No,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,2,1,No,No,Healthy,2,No,No,Healthy,NA,NA,NA,NA,NA,NA,No,1,Very much,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Not at all,Not at all,2,Some what,Some what,Some what,Some what,Some what,Some what,Not at all,Not at all,Some what,Some what,4,5
7_617_2936,1,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Some months but not every month,Only one or two months,Some months but not every month,Respondent,Respondent,Does not own,No,No,No,No,No,2,No,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,Almost every month,Some months but not every month,Never,Husband /wife,Husband /wife,Does not own,No,No,No,No,No,Spouse,2,Female,Bengali,Islam,Yes,1989,9998,4,Currently Married,Yes,Class VI-IX (Incomplete SE),Carpenter/massion/bus/taxi driver/armed/services/dai/community health worker/FWA/similar/services,2,2,0,Septic tank,Septic tank,No,Tube well or borehole,1,No,1,On my own,NA,NA,NA,NA,NA,NA,No,No,NA,NA,monthly,17000,72,12,Cash only,Christian,Muslim,1,No,NA,NA,NA,NA,No,No,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,2,1,No,No,Healthy,2,No,No,Healthy,NA,NA,NA,NA,NA,NA,No,1,Very much,Some what,Some what,Some what,Some what,Some what,Some what,Some what,Not at all,Not at all,2,Some what,Some what,Some what,Some what,Some what,Some what,Not at all,Not at all,Some what,Some what,4,5
